Price,Close,High,Low,Open,Volume,log_ret,Close_t-1,Close_t-2,Open_t-1,Open_t-2,Low_t-1,Low_t-2,High_t-1,High_t-2,Volume_t-1,Volume_t-2
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,
2020-02-27,66.37757110595703,69.4062083168437,66.2416714304022,68.21708245275049,320605600,-0.0005852124683669948,71.0199966430664,69.91098022460938,69.53480258277888,73.03426594239946,69.52752251016861,69.4377605020185,72.28921027859994,73.41769559790279,198054800.0,230673600.0
2020-02-28,66.33873748779297,67.56427105877654,62.21562305087625,62.431610947009084,426510000,0.08901858450173945,66.37757110595703,71.0199966430664,68.21708245275049,69.53480258277888,66.2416714304022,69.52752251016861,69.4062083168437,72.28921027859994,320605600.0,198054800.0
2020-03-02,72.51493835449219,73.1531855467126,67.39683723058747,68.50345328948697,341397200,-0.03227479160801297,66.33873748779297,66.37757110595703,62.431610947009084,68.21708245275049,62.21562305087625,66.2416714304022,67.56427105877654,69.4062083168437,426510000.0,320605600.0
2020-03-03,70.21189880371094,73.77442519005979,69.3576638774749,73.69434436871329,319475600,0.045340792760701326,72.51493835449219,66.33873748779297,68.50345328948697,62.431610947009084,67.39683723058747,62.21562305087625,73.1531855467126,67.56427105877654,341397200.0,426510000.0
2020-03-04,73.46863555908203,73.62880458228122,71.13649400429283,71.93976087414214,219178400,-0.032974314625685675,70.21189880371094,72.51493835449219,73.69434436871329,68.50345328948697,69.3576638774749,67.39683723058747,73.77442519005979,73.1531855467126,319475600.0,341397200.0
2020-03-05,71.08556365966797,72.69451983608883,70.71911585685324,71.7165233809413,187572800,-0.013369391669061944,73.46863555908203,70.21189880371094,71.93976087414214,73.69434436871329,71.13649400429283,69.3576638774749,73.62880458228122,73.77442519005979,219178400.0,319475600.0
2020-03-06,70.14151763916016,70.5759151634938,68.24862422437134,68.43548440571074,226176800,-0.08239545317968945,71.08556365966797,73.46863555908203,71.7165233809413,71.93976087414214,70.71911585685324,71.13649400429283,72.69451983608883,73.62880458228122,187572800.0,219178400.0
2020-03-09,64.59386444091797,67.4865936042117,63.82456885051685,64.00657807727688,286744800,0.0695463153488153,70.14151763916016,71.08556365966797,68.43548440571074,71.7165233809413,68.24862422437134,70.71911585685324,70.5759151634938,72.69451983608883,226176800.0,187572800.0
2020-03-10,69.24602508544922,69.51297346708441,65.37044115282052,67.25606172575357,285290000,-0.03534777251377458,64.59386444091797,70.14151763916016,64.00657807727688,68.43548440571074,63.82456885051685,68.24862422437134,67.4865936042117,70.5759151634938,286744800.0,226176800.0
2020-03-11,66.8410873413086,68.24620108036899,65.97472137640763,67.31674360006403,255598800,-0.10397775054583913,69.24602508544922,64.59386444091797,67.25606172575357,64.00657807727688,65.37044115282052,63.82456885051685,69.51297346708441,67.4865936042117,285290000.0,286744800.0
2020-03-12,60.24021911621094,65.52334303397203,60.184403971944676,62.11127620771815,418474000,0.11315727311427931,66.8410873413086,69.24602508544922,67.31674360006403,67.25606172575357,65.97472137640763,65.37044115282052,68.24620108036899,69.51297346708441,255598800.0,285290000.0
2020-03-13,67.45748138427734,67.93070839286551,61.38565181622262,64.28324334840872,370732000,-0.13770798974022028,60.24021911621094,66.8410873413086,62.11127620771815,67.31674360006403,60.184403971944676,65.97472137640763,65.52334303397203,68.24620108036899,418474000.0,255598800.0
2020-03-16,58.7792854309082,62.873275496652674,58.242963182289955,58.716186517548486,322423600,0.043030892112911445,67.45748138427734,60.24021911621094,64.28324334840872,62.11127620771815,61.38565181622262,60.184403971944676,67.93070839286551,65.52334303397203,370732000.0,418474000.0
2020-03-17,61.36381912231445,62.5165408014644,57.854678750743666,60.06548484229005,324056000,-0.024784608961484746,58.7792854309082,67.45748138427734,58.716186517548486,64.28324334840872,58.242963182289955,61.38565181622262,62.873275496652674,67.93070839286551,322423600.0,370732000.0
2020-03-18,59.86163330078125,60.66975488014331,57.54404792376218,58.18714954728448,300233600,-0.007691444612564461,61.36381912231445,58.7792854309082,60.06548484229005,58.716186517548486,57.854678750743666,58.242963182289955,62.5165408014644,62.873275496652674,324056000.0,322423600.0
2020-03-19,59.402976989746094,61.358969521399985,58.87636390068454,60.03636945225578,271857200,-0.06559043085265001,59.86163330078125,61.36381912231445,58.18714954728448,60.06548484229005,57.54404792376218,57.854678750743666,60.66975488014331,62.5165408014644,300233600.0,324056000.0
2020-03-20,55.63174057006836,61.11385881136198,55.330817248448476,59.98539913252844,401693200,-0.021473010187917384,59.402976989746094,59.86163330078125,60.03636945225578,58.18714954728448,58.87636390068454,57.54404792376218,61.358969521399985,60.66975488014331,271857200.0,300233600.0
2020-03-23,54.449893951416016,55.45215955190559,51.595989830091725,55.350234801464175,336752800,0.09560595639200323,55.63174057006836,59.402976989746094,59.98539913252844,60.03636945225578,55.330817248448476,58.87636390068454,61.11385881136198,61.358969521399985,401693200.0,271857200.0
2020-03-24,59.912601470947266,60.109170897229895,56.859698759909456,57.35961698057595,287531200,-0.005524111350735905,54.449893951416016,55.63174057006836,55.350234801464175,59.98539913252844,51.595989830091725,55.330817248448476,55.45215955190559,61.11385881136198,336752800.0,401693200.0
2020-03-25,59.582550048828125,62.67185273031452,59.286481367958,60.85176020184459,303602000,0.051285352211954044,59.912601470947266,54.449893951416016,57.35961698057595,55.350234801464175,56.859698759909456,51.595989830091725,60.109170897229895,55.45215955190559,287531200.0,336752800.0
2020-03-26,62.71797561645508,62.77621621978865,59.786412185369784,59.825241722917845,252087200,-0.04228391519092054,59.582550048828125,59.912601470947266,60.85176020184459,57.35961698057595,59.286481367958,56.859698759909456,62.67185273031452,60.109170897229895,303602000.0,287531200.0
2020-03-27,60.121299743652344,62.094277592448684,59.9538506329564,61.337120260245676,204216800,0.02813822963945821,62.71797561645508,59.582550048828125,59.825241722917845,60.85176020184459,59.786412185369784,59.286481367958,62.77621621978865,62.67185273031452,252087200.0,303602000.0
2020-03-30,61.837032318115234,62.0093360288493,60.52413810477868,60.84933076285512,167976400,-0.0020425891452723723,60.121299743652344,62.71797561645508,61.337120260245676,59.825241722917845,59.9538506329564,59.786412185369784,62.094277592448684,62.77621621978865,204216800.0,252087200.0
2020-03-31,61.710853576660156,63.70082103256645,61.15512018524407,62.02876624051435,197002000,-0.05405209028437669,61.837032318115234,60.121299743652344,60.84933076285512,61.337120260245676,60.52413810477868,59.9538506329564,62.0093360288493,62.094277592448684,167976400.0,204216800.0
2020-04-01,58.46379852294922,60.35912091217952,58.03183020107801,59.82037323829742,176218400,0.016549118160056397,61.710853576660156,61.837032318115234,62.02876624051435,60.84933076285512,61.15512018524407,60.52413810477868,63.70082103256645,62.0093360288493,197002000.0,167976400.0
2020-04-02,59.43937301635742,59.49276269917482,57.49066070248686,58.32547715782636,165934000,-0.014475702359247186,58.46379852294922,61.710853576660156,59.82037323829742,62.02876624051435,58.03183020107801,61.15512018524407,60.35912091217952,63.70082103256645,176218400.0,197002000.0
2020-04-03,58.58514404296875,59.62623542608821,57.99300663222972,58.92246773803886,129880000,0.08364018380128316,59.43937301635742,58.46379852294922,58.32547715782636,59.82037323829742,57.49066070248686,58.03183020107801,59.49276269917482,60.35912091217952,165934000.0,176218400.0
2020-04-06,63.69597244262695,63.85128318813444,60.519304472441405,60.88817397325163,201820400,-0.011650039617421323,58.58514404296875,59.43937301635742,58.92246773803886,58.32547715782636,57.99300663222972,57.49066070248686,59.62623542608821,59.49276269917482,129880000.0,165934000.0
2020-04-07,62.95821762084961,65.93589399470639,62.853867417629125,65.71747694762487,202887200,0.02527270004545187,63.69597244262695,58.58514404296875,60.88817397325163,58.92246773803886,60.519304472441405,57.99300663222972,63.85128318813444,59.62623542608821,201820400.0,129880000.0
2020-04-08,64.56961822509766,64.88509803559353,63.395052482452144,63.76149282104844,168895200,0.007190329838245689,62.95821762084961,63.69597244262695,65.71747694762487,60.88817397325163,62.853867417629125,60.519304472441405,65.93589399470639,63.85128318813444,202887200.0,201820400.0
2020-04-09,65.03556823730469,65.54034490177258,64.2371593478181,65.2078757268952,161834800,0.019437074284341643,64.56961822509766,62.95821762084961,63.76149282104844,65.71747694762487,63.395052482452144,62.853867417629125,64.88509803559353,65.93589399470639,168895200.0,202887200.0
2020-04-13,66.3120346069336,66.42124311579434,64.5113532264987,65.1131997931994,131022800,0.0492694858343681,65.03556823730469,64.56961822509766,65.2078757268952,63.76149282104844,64.2371593478181,63.395052482452144,65.54034490177258,64.88509803559353,161834800.0,168895200.0
2020-04-14,69.66101837158203,69.95223619410436,67.47690692059525,67.9501340306998,194994800,-0.009169561874337201,66.3120346069336,65.03556823730469,65.1131997931994,65.2078757268952,64.5113532264987,64.2371593478181,66.42124311579434,65.54034490177258,131022800.0,161834800.0
2020-04-15,69.02517700195312,69.48626555936471,68.10299988712995,68.53253899378625,131154400,0.00791453191908506,69.66101837158203,66.3120346069336,67.9501340306998,65.1131997931994,67.47690692059525,64.5113532264987,69.95223619410436,66.42124311579434,194994800.0,131022800.0
2020-04-16,69.57364654541016,69.94009422345636,68.5204205220071,69.7410956561746,157125200,-0.013661695516297357,69.02517700195312,69.66101837158203,68.53253899378625,67.9501340306998,68.10299988712995,67.47690692059525,69.48626555936471,69.95223619410436,131154400.0,194994800.0
2020-04-17,68.6296157836914,69.636739522461,67.18810198275611,69.08828263215949,215250000,-0.020974892425760238,69.57364654541016,69.02517700195312,69.7410956561746,68.53253899378625,68.5204205220071,68.10299988712995,69.94009422345636,69.48626555936471,157125200.0,131154400.0
2020-04-20,67.20510864257812,68.35783414900595,67.18569757688921,67.4526460174679,130015200,-0.031398475772939013,68.6296157836914,69.57364654541016,69.08828263215949,69.7410956561746,67.18810198275611,68.5204205220071,69.636739522461,69.94009422345636,215250000.0,157125200.0
2020-04-21,65.12775421142578,67.28274465717786,64.4142774447653,67.04734575925282,180991600,0.028396599777847666,67.20510864257812,68.6296157836914,67.4526460174679,69.08828263215949,67.18569757688921,67.18810198275611,68.35783414900595,69.636739522461,130015200.0,215250000.0
2020-04-22,67.00366973876953,67.44048895263322,66.05722317141493,66.39939402555568,116862400,-0.003882592205611793,65.12775421142578,67.20510864257812,67.04734575925282,67.4526460174679,64.4142774447653,67.18569757688921,67.28274465717786,68.35783414900595,180991600.0,130015200.0
2020-04-23,66.74402618408203,68.37482987612435,66.70519664308368,66.94787571984011,124814400,0.028460485845586025,67.00366973876953,65.12775421142578,66.39939402555568,67.04734575925282,66.05722317141493,64.4142774447653,67.44048895263322,67.28274465717786,116862400.0,180991600.0
2020-04-24,68.67088317871094,68.68059241326806,67.22208912055947,67.27062788736906,126161200,0.0007069070889294571,66.74402618408203,67.00366973876953,66.94787571984011,66.39939402555568,66.70519664308368,66.05722317141493,68.37482987612435,67.44048895263322,124814400.0,116862400.0
2020-04-27,68.71944427490234,69.05191345824856,67.93801727360125,68.38696768557772,117087600,-0.01634274813640815,68.67088317871094,66.74402618408203,67.27062788736906,66.94787571984011,67.22208912055947,66.70519664308368,68.68059241326806,68.37482987612435,126161200.0,124814400.0
2020-04-28,67.60550689697266,69.36492949955759,67.51329510571802,69.18292026480744,112004800,0.03231737602241287,68.71944427490234,68.67088317871094,68.38696768557772,67.27062788736906,67.93801727360125,67.22208912055947,69.05191345824856,68.68059241326806,117087600.0,126161200.0
2020-04-29,69.8260269165039,70.29682473918272,68.89414050420481,69.0979899625851,137280800,0.020876710917934773,67.60550689697266,68.71944427490234,69.18292026480744,68.38696768557772,67.51329510571802,67.93801727360125,69.36492949955759,69.05191345824856,112004800.0,117087600.0
2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000,-0.016230082655664398,69.8260269165039,67.60550689697266,69.0979899625851,69.18292026480744,68.89414050420481,67.51329510571802,70.29682473918272,69.36492949955759,137280800.0,112004800.0
2020-05-01,70.15123748779297,72.56103877053023,69.36981062017894,69.46688076275679,240616800,0.014049073998402278,71.29908752441406,69.8260269165039,70.36720104938254,69.0979899625851,69.97649141267905,68.89414050420481,71.47624586127782,70.29682473918272,183064000.0,137280800.0
2020-05-04,71.14375305175781,71.27237258307522,69.48383012823824,70.17546653119796,133568000,0.014897877278162375,70.15123748779297,71.29908752441406,69.46688076275679,70.36720104938254,69.36981062017894,69.97649141267905,72.56103877053023,71.47624586127782,240616800.0,183064000.0
2020-05-05,72.21157836914062,73.04639490337159,71.45927182415636,71.60488073705282,147751200,0.010264400418478441,71.14375305175781,70.15123748779297,70.17546653119796,69.46688076275679,69.48383012823824,69.36981062017894,71.27237258307522,72.56103877053023,133568000.0,240616800.0
2020-05-06,72.95660400390625,73.58999276968885,72.5294865058915,72.91534530676655,142333600,0.010291570397933384,72.21157836914062,71.14375305175781,71.60488073705282,70.17546653119796,71.45927182415636,69.48383012823824,73.04639490337159,71.27237258307522,147751200.0,133568000.0
2020-05-07,73.71131896972656,74.05835557711725,73.28177979492443,73.58512855265982,115215200,0.023522866991750054,72.95660400390625,72.21157836914062,72.91534530676655,71.60488073705282,72.5294865058915,71.45927182415636,73.58999276968885,73.04639490337159,142333600.0,147751200.0
2020-05-08,75.46577453613281,75.51930873875061,74.04469357012428,74.37319856682336,133838400,0.015612790366182096,73.71131896972656,72.95660400390625,73.58512855265982,72.91534530676655,73.28177979492443,72.5294865058915,74.05835557711725,73.58999276968885,115215200.0,142333600.0
2020-05-11,76.65325164794922,77.14965158521665,74.76252676945559,74.97179952522458,145946400,-0.01149388176957127,75.46577453613281,73.71131896972656,74.37319856682336,73.58512855265982,74.04469357012428,73.28177979492443,75.51930873875061,74.05835557711725,133838400.0,115215200.0
2020-05-12,75.77725219726562,77.79207364909227,75.65558421726155,77.33946490194451,162301200,-0.012147452207833812,76.65325164794922,75.46577453613281,74.97179952522458,74.37319856682336,74.76252676945559,74.04469357012428,77.14965158521665,75.51930873875061,145946400.0,133838400.0
2020-05-13,74.86231994628906,76.88201322973275,73.78190749732052,75.95733196137674,200622400,0.006124179255762004,75.77725219726562,76.65325164794922,77.33946490194451,74.97179952522458,75.65558421726155,74.76252676945559,77.79207364909227,77.14965158521665,162301200.0,145946400.0
2020-05-14,75.32219696044922,75.38303093576837,73.37307401489639,74.09821767406875,158929200,-0.005929341835355591,74.86231994628906,75.77725219726562,75.95733196137674,77.33946490194451,73.78190749732052,75.65558421726155,76.88201322973275,77.79207364909227,200622400.0,162301200.0
2020-05-15,74.87690734863281,74.92314177584109,73.05188761996168,73.08595821938853,166348400,0.023287831145785053,75.32219696044922,74.86231994628906,74.09821767406875,75.95733196137674,73.37307401489639,73.78190749732052,75.38303093576837,76.88201322973275,158929200.0,200622400.0
2020-05-18,76.6410903930664,77.01582984347145,75.51201542213853,76.20552437986748,135178400,-0.005795267384166079,74.87690734863281,75.32219696044922,73.08595821938853,74.09821767406875,73.05188761996168,73.37307401489639,74.92314177584109,75.38303093576837,166348400.0,158929200.0
2020-05-19,76.1982192993164,77.50736040977804,76.16658443916718,76.65812036126512,101729600,0.019261403932796607,76.6410903930664,74.87690734863281,76.20552437986748,73.08595821938853,75.51201542213853,73.05188761996168,77.01582984347145,74.92314177584109,135178400.0,166348400.0
2020-05-20,77.68013000488281,77.75069207639052,77.02068430144911,77.05961894056877,111504800,-0.007483372791725724,76.1982192993164,76.6410903930664,76.65812036126512,76.20552437986748,76.16658443916718,75.51201542213853,77.50736040977804,77.01582984347145,101729600.0,135178400.0
2020-05-21,77.10099029541016,78.08406952411508,76.86251841252941,77.54142773114201,102688800,0.006417854421621415,77.68013000488281,76.1982192993164,77.05961894056877,76.65812036126512,77.02068430144911,76.16658443916718,77.75069207639052,77.50736040977804,111504800.0,101729600.0
2020-05-22,77.59740447998047,77.68013781166567,76.73599313969208,76.83819007988166,81803200,-0.0067967192706725275,77.10099029541016,77.68013000488281,77.54142773114201,77.05961894056877,76.86251841252941,77.02068430144911,78.08406952411508,77.75069207639052,102688800.0,111504800.0
2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000,0.004347712257556242,77.59740447998047,77.10099029541016,76.83819007988166,77.54142773114201,76.73599313969208,76.86251841252941,77.68013781166567,78.08406952411508,81803200.0,102688800.0
2020-05-27,77.40760040283203,77.55360346730318,76.18605652967298,76.92823567989113,112945200,0.00044007796376910335,77.07178497314453,77.59740447998047,78.71916640033362,76.83819007988166,77.01581504082098,76.73599313969208,78.89923259629772,77.68013781166567,125522000.0,81803200.0
2020-05-28,77.4416732788086,78.70458757066594,76.80413421876992,77.08153336599706,133560800,-0.0009747188450812367,77.40760040283203,77.07178497314453,76.92823567989113,78.71916640033362,76.18605652967298,77.01581504082098,77.55360346730318,78.89923259629772,112945200.0,125522000.0
2020-05-29,77.36622619628906,78.14733245248436,77.00852208206489,77.6849956705814,153532400,0.012223048990196241,77.4416732788086,77.40760040283203,77.08153336599706,76.92823567989113,76.80413421876992,76.18605652967298,78.70458757066594,77.55360346730318,133560800.0,112945200.0
2020-06-01,78.31768035888672,78.43934833911615,77.18859793786604,77.32000143580059,80791200,0.004618817015780632,77.36622619628906,77.4416732788086,77.6849956705814,77.08153336599706,77.00852208206489,76.80413421876992,78.14733245248436,78.70458757066594,153532400.0,133560800.0
2020-06-02,78.68025207519531,78.70458715753213,77.60713955055513,78.05001280060178,87642800,0.0054898215835153955,78.31768035888672,77.36622619628906,77.32000143580059,77.6849956705814,77.18859793786604,77.00852208206489,78.43934833911615,78.14733245248436,80791200.0,153532400.0
2020-06-03,79.1133804321289,79.37618740858451,78.42717129207927,79.00144797787304,104491200,-0.008649535302824514,78.68025207519531,78.31768035888672,78.05001280060178,77.32000143580059,77.60713955055513,77.18859793786604,78.70458715753213,78.43934833911615,87642800.0,80791200.0
2020-06-04,78.43203735351562,79.23504293791275,78.05729794865285,78.9357445019579,87560400,0.028083275230565075,79.1133804321289,78.68025207519531,79.00144797787304,78.05001280060178,78.42717129207927,77.60713955055513,79.37618740858451,78.70458715753213,104491200.0,87642800.0
2020-06-05,80.66588592529297,80.72671992674492,78.65349983063149,78.68269896316433,137250400,0.005894610889579235,78.43203735351562,79.1133804321289,78.9357445019579,79.00144797787304,78.05729794865285,78.42717129207927,79.23504293791275,79.37618740858451,87560400.0,104491200.0
